Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-3975.02	-4233.148	258.1277	1.795791	1.933356	0.3689367	1.485864
6	-3994.144	-4251.92	257.7758	1.772899	1.933356	0.3518283	1.781686
12	-3988.681	-4246.784	258.1028	1.939723	2.712973	0.3261034	1.130537
18	-3973.04	-4231.287	258.2474	1.980833	2.552986	0.3186429	1.043865
24	-3977.95	-4236.11	258.16	2.032542	2.552986	0.3186429	1.0776
30	-3967.133	-4225.393	258.2601	2.012518	2.492977	0.3186429	1.029273
36	-3971.652	-4229.863	258.2112	1.961894	2.669938	0.3186429	1.043468
42	-3971.033	-4229.262	258.2287	2.048664	2.584588	0.3186429	0.9802692
48	-3983.301	-4241.435	258.1345	2.096717	2.584588	0.3396882	0.9802692
54	-3984.442	-4241.951	257.5094	1.656877	1.995082	0.3660479	1.996801
60	-3981.862	-4240.169	258.3061	2.096617	2.163717	0.3447301	1.01401
66	-3985.336	-4243.591	258.255	2.158585	2.163717	0.3918958	0.9020014
72	-3993.985	-4252.295	258.3102	1.992332	1.724249	0.3985467	1.243944
78	-3996.697	-4255.095	258.3979	2.053899	1.724249	0.3985467	1.114325
84	-4004.209	-4262.525	258.3159	2.075216	1.72432	0.431415	1.113227
90	-3994.747	-4252.79	258.0436	2.007019	2.107773	0.4525776	1.174732
96	-4016.276	-4274.328	258.0522	1.964397	2.107773	0.3618946	1.346472
102	-3983.026	-4241.101	258.0743	1.943662	2.319195	0.3618946	1.252252
108	-3974.492	-4232.378	257.8852	1.853157	2.671796	0.3618946	1.33839
114	-4005.173	-4262.494	257.321	1.603285	2.568526	0.3365102	1.996727
120	-3993.313	-4251.484	258.1709	1.967026	2.492106	0.334056	1.123713
126	-3988.337	-4246.487	258.1503	1.896537	2.492106	0.3161331	1.237173
132	-3989.05	-4247.201	258.1511	2.010706	2.492106	0.3161331	1.13785
138	-3995.637	-4253.619	257.9814	1.997622	3.004308	0.3128844	1.098208
144	-3985.664	-4243.638	257.9748	1.844674	2.142931	0.3068972	1.572644
150	-3990.742	-4248.664	257.9218	1.919591	2.41189	0.3068972	1.449684
156	-3990.369	-4248.243	257.8733	1.821327	2.642619	0.3068972	1.475746
162	-3987.553	-4245.408	257.8555	1.865336	2.40331	0.3469678	1.477441
168	-3992.605	-4250.27	257.6651	1.807168	2.934783	0.3469678	1.477441
174	-3994.428	-4252.425	257.9963	1.796649	2.340495	0.3469678	1.4471
180	-3994.486	-4252.284	257.7975	1.835607	3.302277	0.3489478	1.225841
186	-3983.765	-4241.922	258.1576	2.014436	2.715176	0.3146809	1.032843
192	-3982.033	-4240.216	258.1827	2.052584	2.64779	0.3146809	1.001518
198	-3979.856	-4238.173	258.3172	1.992051	2.340896	0.3146809	1.076046
204	-3975.893	-4234.039	258.1469	2.04651	2.513015	0.3146809	1.103032
210	-3977.129	-4235.151	258.0221	2.006515	3.078403	0.3188626	1.008473
216	-3974.633	-4232.936	258.3036	1.906461	2.090481	0.3446818	1.22565
222	-3983.935	-4242.016	258.0813	1.936744	2.44314	0.3446818	1.229278
228	-3976.925	-4235.139	258.2144	2.005513	2.129365	0.3436012	1.200606
